District,Major_Schemes_Sown,Minor_Schemes_Sown,Rainfed_Sown,All_Schemes_Sown,Major_Schemes_Harvested,Minor_Schemes_Harvested,Rainfed_Harvested,All_Schemes_Harvested,Major_Schemes_Yield,Minor_Schemes_Yield,Rainfed_Yield,Average_Yield,Nett_Extent_Harvested,Total_Production,Source_File,Season,Year,Predicted_Production,Production_Gap,Gap_Percentage,Prediction_Accuracy,Performance
COLOMBO,66.0,899.0,2800.0,3765.0,65.0,896.0,2765.0,3726.0,2641.0,3874.0,3468.0,3551.0,3167.0,11248.0,2013-2014 Maha.csv,Maha,2013-2014,17476.665133917293,-6228.665133917293,-55.37575688048803,44.62424311951197,Below Expected
GAMPAHA,1665.0,3501.0,5480.0,10646.0,1665.0,3500.0,5471.0,10636.0,2753.0,3075.0,3392.0,3188.0,9041.0,28817.0,2013-2014 Maha.csv,Maha,2013-2014,37837.213635174696,-9020.213635174696,-31.30170952970363,68.69829047029637,Below Expected
KALUTARA,96.0,2162.0,10486.0,12744.0,96.0,2158.0,10437.0,12691.0,2808.0,2636.0,2973.0,2915.0,11707.0,34125.0,2013-2014 Maha.csv,Maha,2013-2014,41684.6523434288,-7559.652343428803,-22.152827380011146,77.84717261998885,Below Expected
GALLE,98.0,656.0,11949.0,12703.0,98.0,656.0,11856.0,12610.0,3838.0,3576.0,3656.0,3653.0,9869.0,36054.0,2013-2014 Maha.csv,Maha,2013-2014,38510.44078041522,-2456.4407804152215,-6.813226772106344,93.18677322789365,Below Expected
MATARA,3581.0,3235.0,7074.0,13890.0,3570.0,3222.0,7055.0,13847.0,3966.0,4044.0,3765.0,3882.0,10932.0,42438.0,2013-2014 Maha.csv,Maha,2013-2014,45834.02685243563,-3396.026852435629,-8.002325398076321,91.99767460192368,Below Expected
RATNAPURA,2082.0,6757.0,3064.0,11903.0,2082.0,6742.0,3051.0,11875.0,4397.0,4318.0,3231.0,4053.0,10094.0,40905.0,2013-2014 Maha.csv,Maha,2013-2014,42165.69262579465,-1260.692625794647,-3.0820012854043446,96.91799871459565,As Expected
KEGALLE,0.0,2099.0,3989.0,6088.0,0.0,2066.0,3880.0,5946.0,3568.0,3225.0,3344.0,5570.0,18629.0,0.0,2013-2014 Maha.csv,Maha,2013-2014,27036.296875478634,-27036.296875478634,-inf,-inf,Below Expected
KURUNEGALA,11973.0,24623.0,24542.0,61138.0,11851.0,22725.0,20904.0,55480.0,4518.0,4188.0,3665.0,4062.0,55480.0,225332.0,2013-2014 Maha.csv,Maha,2013-2014,234430.4109121522,-9098.410912152205,-4.037780214151654,95.96221978584835,As Expected
PUTTALAM,4673.0,7942.0,1329.0,13944.0,4592.0,7073.0,923.0,12588.0,4298.0,3957.0,3832.0,4072.0,10700.0,43571.0,2013-2014 Maha.csv,Maha,2013-2014,47159.47525990494,-3588.475259904939,-8.235925867905118,91.76407413209488,Below Expected
KANDY,4111.0,5393.0,2522.0,12026.0,4107.0,5244.0,2472.0,11823.0,5056.0,3732.0,3709.0,4187.0,9350.0,39150.0,2013-2014 Maha.csv,Maha,2013-2014,41768.34884801414,-2618.3488480141386,-6.687991948950546,93.31200805104946,Below Expected
MATALE,6771.0,7765.0,4042.0,18578.0,6538.0,7174.0,3377.0,17089.0,4003.0,4268.0,3201.0,3956.0,15368.0,60792.0,2013-2014 Maha.csv,Maha,2013-2014,69938.17406456028,-9146.174064560284,-15.04502905737644,84.95497094262356,Below Expected
NUWARAELIYA,914.0,4091.0,26.0,5031.0,914.0,4085.0,26.0,5025.0,4228.0,4444.0,4084.0,4403.0,2832.0,12468.0,2013-2014 Maha.csv,Maha,2013-2014,18816.684454117276,-6348.684454117276,-50.919830398759025,49.080169601240975,Below Expected
BADULLA,11119.0,10935.0,5583.0,27637.0,11117.0,10689.0,2936.0,24742.0,5816.0,4106.0,4084.0,4872.0,21031.0,102456.0,2013-2014 Maha.csv,Maha,2013-2014,87006.76322154202,15449.236778457984,15.078899018562097,84.9211009814379,Above Expected
MONARAGALA,7592.0,10051.0,17171.0,34814.0,7534.0,8942.0,7161.0,23637.0,5078.0,4082.0,2660.0,3969.0,23164.0,91936.0,2013-2014 Maha.csv,Maha,2013-2014,116011.77142755759,-24075.771427557585,-26.18753418416897,73.81246581583103,Below Expected
JAFFNA,0.0,0.0,10180.0,10180.0,0.0,0.0,2624.0,2624.0,0.0,0.0,1547.0,1547.0,2329.0,3602.0,2013-2014 Maha.csv,Maha,2013-2014,21544.379962826915,-17942.379962826915,-498.1227085737622,-398.1227085737622,Below Expected
KILLINOCHCHI,10728.0,480.0,11689.0,22897.0,9789.0,162.0,3447.0,13398.0,4272.0,3064.0,4118.0,4218.0,11889.0,50149.0,2013-2014 Maha.csv,Maha,2013-2014,71197.70004169384,-21048.70004169384,-41.97232256215246,58.02767743784754,Below Expected
VAVUNIYA,1401.0,5965.0,1011.0,8377.0,951.0,4190.0,331.0,5472.0,3944.0,3348.0,2626.0,3408.0,5163.0,17595.0,2013-2014 Maha.csv,Maha,2013-2014,36380.445132026776,-18785.445132026776,-106.76581490211296,-6.7658149021129645,Below Expected
MULATIVU,5345.0,3286.0,4166.0,12797.0,4079.0,1690.0,617.0,6386.0,2724.0,2434.0,1853.0,2563.0,6025.0,15443.0,2013-2014 Maha.csv,Maha,2013-2014,37668.44291568186,-22225.44291568186,-143.91920556680606,-43.919205566806056,Below Expected
MANNAR,3874.0,1412.0,27.0,5313.0,3672.0,1294.0,23.0,4989.0,5208.0,5429.0,2810.0,5254.0,4763.0,25027.0,2013-2014 Maha.csv,Maha,2013-2014,37363.307326298906,-12336.307326298906,-49.29199395172776,50.70800604827224,Below Expected
ANURADHAPURA,22210.0,19990.0,10589.0,52789.0,21370.0,13625.0,4653.0,39648.0,4223.0,3873.0,2477.0,3898.0,31881.0,124275.0,2013-2014 Maha.csv,Maha,2013-2014,236027.46613620053,-111752.46613620053,-89.92352937936072,10.076470620639284,Below Expected
POLONNARUWA,54824.0,5968.0,1408.0,62200.0,54805.0,5554.0,987.0,61346.0,4795.0,5228.0,3861.0,4819.0,54267.0,261525.0,2013-2014 Maha.csv,Maha,2013-2014,254112.11122102075,7412.88877897925,2.8344857199041202,97.16551428009588,As Expected
TRINCOMALEE,13584.0,5146.0,7403.0,26133.0,13308.0,3632.0,4817.0,21757.0,4885.0,4607.0,4846.0,4830.0,20212.0,97630.0,2013-2014 Maha.csv,Maha,2013-2014,91717.81781425711,5912.182185742888,6.055702330987287,93.94429766901271,Above Expected
BATTICALOA,20911.0,3127.0,38166.0,62204.0,20911.0,3127.0,38166.0,62204.0,3581.0,2021.0,2801.0,3024.0,54901.0,166010.0,2013-2014 Maha.csv,Maha,2013-2014,190452.8863686512,-24442.886368651205,-14.723743370068796,85.2762566299312,Below Expected
AMPARA,62665.0,3881.0,15394.0,81940.0,62435.0,3577.0,12969.0,78981.0,5280.0,4045.0,3215.0,4885.0,75482.0,368748.0,2013-2014 Maha.csv,Maha,2013-2014,274019.37708164286,94728.62291835714,25.6892574111201,74.3107425888799,Above Expected
HAMBANTOTA,20021.0,5423.0,1438.0,26882.0,20014.0,5262.0,1403.0,26679.0,5806.0,5053.0,4571.0,5592.0,23309.0,130352.0,2013-2014 Maha.csv,Maha,2013-2014,116705.35421783147,13646.645782168533,10.46907280453582,89.53092719546419,Above Expected
UDA_WALAWE,12029.0,0.0,0.0,12029.0,12029.0,0.0,0.0,12029.0,5811.0,0.0,0.0,5811.0,11788.0,68500.0,2013-2014 Maha.csv,Maha,2013-2014,52457.54360861551,16042.45639138449,23.419644366984656,76.58035563301534,Above Expected
MAHAWELI_H,22641.0,0.0,0.0,22641.0,22629.0,0.0,0.0,22629.0,5868.0,0.0,0.0,5868.0,20294.0,119074.0,2013-2014 Maha.csv,Maha,2013-2014,99917.83939353835,19156.16060646165,16.087609895075037,83.91239010492497,Above Expected
COLOMBO,23.0,181.0,778.0,983.0,23.0,179.0,776.0,978.0,3171.0,3089.0,3066.0,3073.0,831.0,2555.0,2014 Yala.csv,Yala,2014,8498.716769331335,-5943.716769331335,-232.6307933202088,-132.6307933202088,Below Expected
GAMPAHA,1456.0,1575.0,2140.0,5171.0,1325.0,1567.0,2120.0,5012.0,3720.0,3124.0,2882.0,3179.0,4260.0,13542.0,2014 Yala.csv,Yala,2014,19407.243996968748,-5865.2439969687475,-43.31150492518644,56.68849507481356,Below Expected
KALUTARA,64.0,1160.0,5048.0,6272.0,64.0,1160.0,5037.0,6260.0,2589.0,2878.0,2806.0,2817.0,5775.0,16269.0,2014 Yala.csv,Yala,2014,22494.97348045106,-6225.973480451059,-38.26893773711389,61.73106226288611,Below Expected
KANDY,3713.0,2783.0,1622.0,8118.0,3713.0,2780.0,1618.0,8110.0,4366.0,3375.0,2567.0,3667.0,6414.0,23521.0,2014 Yala.csv,Yala,2014,26135.96991312309,-2614.969913123088,-11.117596671583216,88.88240332841679,Below Expected
MATALE,3113.0,2959.0,434.0,6507.0,3113.0,2828.0,354.0,6295.0,4623.0,3831.0,2865.0,4169.0,5661.0,23598.0,2014 Yala.csv,Yala,2014,25670.067496298547,-2072.0674962985468,-8.780691144582367,91.21930885541764,Below Expected
NUWARAELIYA,414.0,1423.0,2.0,1839.0,414.0,1423.0,2.0,1839.0,4084.0,4332.0,2794.0,4274.0,1036.0,4430.0,2014 Yala.csv,Yala,2014,9444.611577009195,-5014.611577009195,-113.19664959388702,-13.196649593887017,Below Expected
GALLE,0.0,161.0,4606.0,4767.0,0.0,161.0,4606.0,4767.0,0.0,2609.0,2739.0,2735.0,3731.0,10204.0,2014 Yala.csv,Yala,2014,18510.268578420557,-8306.268578420557,-81.40208328518774,18.597916714812257,Below Expected
MATARA,2733.0,2884.0,5604.0,11221.0,2723.0,2856.0,5596.0,11175.0,4861.0,2883.0,2949.0,3398.0,8823.0,29982.0,2014 Yala.csv,Yala,2014,31653.21468001658,-1671.2146800165792,-5.574060036076911,94.42593996392308,Below Expected
HAMBANTOTA,18305.0,2623.0,596.0,21524.0,17724.0,2388.0,532.0,20644.0,4535.0,5724.0,2748.0,4627.0,18037.0,83451.0,2014 Yala.csv,Yala,2014,90101.0062267256,-6650.0062267256,-7.9687555891788,92.0312444108212,Below Expected
JAFFNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014 Yala.csv,Yala,2014,7329.929653473385,-7329.929653473385,-inf,-inf,Below Expected
MANNAR,955.0,771.0,0.0,1726.0,601.0,594.0,0.0,1195.0,3847.0,4094.0,0.0,3970.0,1141.0,4530.0,2014 Yala.csv,Yala,2014,12325.223141601939,-7795.223141601939,-172.0799810508154,-72.0799810508154,Below Expected
VAVUNIYA,664.0,893.0,0.0,1557.0,664.0,619.0,0.0,1283.0,4909.0,4075.0,0.0,4507.0,1210.0,5455.0,2014 Yala.csv,Yala,2014,17561.14003688789,-12106.14003688789,-221.9274067257175,-121.9274067257175,Below Expected
MULATIVU,284.0,156.0,0.0,440.0,284.0,140.0,0.0,424.0,3726.0,3445.0,0.0,3633.0,400.0,1453.0,2014 Yala.csv,Yala,2014,15834.888479325387,-14381.888479325387,-989.8065023623805,-889.8065023623805,Below Expected
KILLINOCHCHI,324.0,0.0,0.0,324.0,324.0,0.0,0.0,324.0,4238.0,0.0,0.0,4238.0,287.0,1217.0,2014 Yala.csv,Yala,2014,17460.198916953537,-16243.198916953537,-1334.6917762492635,-1234.6917762492635,Below Expected
BATTICALOA,17323.0,2850.0,109.0,20282.0,17323.0,2850.0,109.0,20282.0,4194.0,3805.0,3767.0,4137.0,17901.0,74062.0,2014 Yala.csv,Yala,2014,66622.25750765162,7439.742492348378,10.045289746899053,89.95471025310094,Above Expected
AMPARA,41371.0,1742.0,1263.0,44377.0,41367.0,1730.0,1263.0,44360.0,4782.0,3395.0,3820.0,4700.0,42395.0,199265.0,2014 Yala.csv,Yala,2014,140926.08516142442,58338.91483857558,29.277050580169917,70.72294941983009,Above Expected
TRINCOMALEE,7394.0,0.0,0.0,7394.0,7319.0,0.0,0.0,7319.0,4446.0,0.0,0.0,4446.0,6799.0,30225.0,2014 Yala.csv,Yala,2014,41338.08147941376,-11113.081479413762,-36.76784608573619,63.23215391426381,Below Expected
KURUNEGALA,10811.0,29492.0,19296.0,59599.0,10789.0,27290.0,14508.0,52587.0,4851.0,3632.0,2077.0,3453.0,52587.0,181603.0,2014 Yala.csv,Yala,2014,207068.8737556153,-25465.873755615292,-14.022826580846843,85.97717341915316,Below Expected
PUTTALAM,5397.0,4770.0,573.0,10741.0,5259.0,4556.0,492.0,10307.0,4298.0,3455.0,4337.0,3927.0,8761.0,34407.0,2014 Yala.csv,Yala,2014,31441.688284875007,2965.3117151249935,8.618338463466719,91.38166153653329,Above Expected
ANURADHAPURA,9961.0,7573.0,8.0,17542.0,9808.0,6360.0,5.0,16174.0,4868.0,3833.0,2578.0,4461.0,13005.0,58012.0,2014 Yala.csv,Yala,2014,111113.8034173561,-53101.8034173561,-91.53589501716213,8.464104982837867,Below Expected
POLONNARUWA,32677.0,1876.0,0.0,34553.0,32669.0,1871.0,0.0,34540.0,4906.0,4826.0,0.0,4902.0,30554.0,149778.0,2014 Yala.csv,Yala,2014,169176.3392800811,-19398.339280081098,-12.951394250211044,87.04860574978896,Below Expected
BADULLA,8629.0,4194.0,20.0,12843.0,8557.0,4156.0,18.0,12731.0,5143.0,3953.0,3038.0,4751.0,10822.0,51419.0,2014 Yala.csv,Yala,2014,39016.96721851807,12402.032781481932,24.119552658515204,75.8804473414848,Above Expected
MONARAGALA,5050.0,3489.0,276.0,8814.0,4822.0,2857.0,90.0,7769.0,4048.0,3357.0,2682.0,3778.0,7614.0,28765.0,2014 Yala.csv,Yala,2014,40496.81622589462,-11731.816225894618,-40.7850381571167,59.2149618428833,Below Expected
RATNAPURA,2078.0,4227.0,1106.0,7412.0,2078.0,4227.0,1106.0,7412.0,4591.0,3078.0,3231.0,3525.0,6300.0,22207.0,2014 Yala.csv,Yala,2014,26273.80327784194,-4066.80327784194,-18.313159264384833,81.68684073561516,Below Expected
KEGALLE,0.0,1407.0,2562.0,3969.0,0.0,1391.0,2543.0,3934.0,0.0,2900.0,2689.0,2763.0,3685.0,10184.0,2014 Yala.csv,Yala,2014,17295.651394930435,-7111.651394930435,-69.83161228329179,30.16838771670821,Below Expected
UDA_WALAWE,10277.0,0.0,0.0,10277.0,10277.0,0.0,0.0,10277.0,6363.0,0.0,0.0,6363.0,10071.0,64080.0,2014 Yala.csv,Yala,2014,43291.98006535131,20788.01993464869,32.44073023509471,67.55926976490528,Above Expected
MAHAWELI_H,4727.0,0.0,0.0,4727.0,4727.0,0.0,0.0,4727.0,4887.0,0.0,0.0,4887.0,4239.0,20715.0,2014 Yala.csv,Yala,2014,37406.7351390252,-16691.7351390252,-80.57801177419842,19.421988225801584,Below Expected
COLOMBO,43.0,715.0,2726.0,3484.0,43.0,714.0,2725.0,3482.0,2904.0,3449.0,3435.0,3431.0,2960.0,10156.0,2014-2015 Maha.csv,Maha,2014-2015,18215.701136490086,-8059.701136490086,-79.35901079647584,20.640989203524157,Below Expected
GAMPAHA,1667.0,3505.0,5982.0,11154.0,1577.0,3479.0,5918.0,10974.0,3963.0,3725.0,3419.0,3594.0,9329.0,33529.0,2014-2015 Maha.csv,Maha,2014-2015,39114.09328035865,-5585.0932803586475,-16.657500314231406,83.34249968576859,Below Expected
KALUTARA,118.0,2165.0,10737.0,13020.0,118.0,2165.0,10709.0,12992.0,3516.0,3756.0,3622.0,3644.0,11984.0,43668.0,2014-2015 Maha.csv,Maha,2014-2015,44023.11598144457,-355.11598144457093,-0.813217874518116,99.18678212548188,As Expected
KANDY,4123.0,5445.0,2567.0,12135.0,4119.0,5430.0,2516.0,12065.0,4937.0,3885.0,3689.0,4203.0,9540.0,40102.0,2014-2015 Maha.csv,Maha,2014-2015,42516.48411866919,-2414.484118669192,-6.020857111039828,93.97914288896017,Below Expected
MATALE,6848.0,8689.0,4828.0,20365.0,6679.0,8573.0,4748.0,20000.0,5105.0,4227.0,4570.0,4602.0,17986.0,82768.0,2014-2015 Maha.csv,Maha,2014-2015,72259.95553258005,10508.044467419953,12.695781542890916,87.30421845710909,Above Expected
NUWARAELIYA,1144.0,4074.0,19.0,5237.0,1137.0,4054.0,19.0,5210.0,4415.0,3526.0,2722.0,3717.0,2936.0,10912.0,2014-2015 Maha.csv,Maha,2014-2015,18958.123200624723,-8046.123200624723,-73.73646628138492,26.26353371861508,Below Expected
GALLE,85.0,603.0,12442.0,13130.0,85.0,603.0,12411.0,13099.0,3922.0,3438.0,3751.0,3738.0,10252.0,38317.0,2014-2015 Maha.csv,Maha,2014-2015,38158.47341830522,158.52658169477945,0.4137238867729192,99.58627611322709,As Expected
MATARA,3784.0,3280.0,7383.0,14447.0,3688.0,3275.0,7341.0,14304.0,4590.0,4319.0,4080.0,4266.0,11294.0,48184.0,2014-2015 Maha.csv,Maha,2014-2015,47562.362425062995,621.6375749370054,1.2901327721588192,98.70986722784119,As Expected
HAMBANTOTA,19836.0,5783.0,1556.0,27175.0,19679.0,5764.0,1552.0,26995.0,6507.0,5517.0,3698.0,6134.0,23586.0,144681.0,2014-2015 Maha.csv,Maha,2014-2015,116538.59546483506,28142.40453516494,19.451347817035366,80.54865218296463,Above Expected
JAFFNA,0.0,0.0,10038.0,10038.0,0.0,0.0,9829.0,9829.0,0.0,0.0,3096.0,3096.0,8722.0,27000.0,2014-2015 Maha.csv,Maha,2014-2015,22545.109980985304,4454.890019014696,16.499592663017392,83.5004073369826,Above Expected
MANNAR,14203.0,3065.0,53.0,17321.0,13862.0,3007.0,50.0,16919.0,5540.0,5283.0,3596.0,5489.0,16154.0,88661.0,2014-2015 Maha.csv,Maha,2014-2015,65552.0736582647,23108.926341735307,26.06436464932192,73.93563535067808,Above Expected
VAVUNIYA,4147.0,10901.0,1793.0,16841.0,4138.0,10882.0,1785.0,16805.0,5212.0,4828.0,3823.0,4816.0,15856.0,76363.0,2014-2015 Maha.csv,Maha,2014-2015,53431.484280411125,22931.515719588875,30.02961607007173,69.97038392992827,Above Expected
MULATIVU,6020.0,4083.0,4510.0,14613.0,5975.0,4083.0,4498.0,14556.0,3643.0,3439.0,2816.0,3330.0,13734.0,45739.0,2014-2015 Maha.csv,Maha,2014-2015,40485.8903144963,5253.109685503703,11.48496837601107,88.51503162398893,Above Expected
KILLINOCHCHI,10778.0,490.0,12407.0,23675.0,9922.0,488.0,10762.0,21172.0,3779.0,3142.0,3632.0,3689.0,18788.0,69319.0,2014-2015 Maha.csv,Maha,2014-2015,72819.18407290033,-3500.1840729003306,-5.049386276346068,94.95061372365393,Below Expected
BATTICALOA,19898.0,3324.0,37792.0,61014.0,15172.0,2850.0,32844.0,50866.0,2686.0,2642.0,2689.0,2686.0,44895.0,120570.0,2014-2015 Maha.csv,Maha,2014-2015,189733.35512911182,-69163.35512911182,-57.36365192760373,42.63634807239627,Below Expected
AMPARA,63072.0,3983.0,16078.0,83133.0,60146.0,3821.0,14965.0,78932.0,4420.0,3292.0,2906.0,4078.0,75435.0,307661.0,2014-2015 Maha.csv,Maha,2014-2015,278898.25090269366,28762.74909730634,9.348844701572945,90.65115529842706,Above Expected
TRINCOMALEE,18733.0,8045.0,7692.0,34470.0,15111.0,7186.0,5921.0,28218.0,4808.0,4072.0,4106.0,4473.0,26213.0,117256.0,2014-2015 Maha.csv,Maha,2014-2015,109900.1444733037,7355.855526696294,6.2733297457667785,93.72667025423323,Above Expected
KURUNEGALA,16282.0,36247.0,26846.0,79375.0,15702.0,35065.0,26341.0,77108.0,4255.0,3458.0,3425.0,3609.0,77108.0,278269.0,2014-2015 Maha.csv,Maha,2014-2015,269557.42793422734,8711.572065772663,3.1306297380493926,96.8693702619506,As Expected
PUTTALAM,7857.0,10399.0,1860.0,20116.0,6982.0,9582.0,1726.0,18290.0,4185.0,3977.0,3675.0,4028.0,15546.0,62620.0,2014-2015 Maha.csv,Maha,2014-2015,66266.52445125415,-3646.524451254154,-5.823258465752402,94.1767415342476,Below Expected
ANURADHAPURA,31747.0,53288.0,14779.0,99814.0,28576.0,49148.0,13943.0,91667.0,5095.0,4844.0,4049.0,4802.0,73710.0,353924.0,2014-2015 Maha.csv,Maha,2014-2015,287812.0365624885,66111.96343751153,18.679706218711228,81.32029378128877,Above Expected
POLONNARUWA,66727.0,6445.0,1594.0,74766.0,66447.0,6445.0,1594.0,74486.0,5343.0,5157.0,4360.0,5306.0,65891.0,349625.0,2014-2015 Maha.csv,Maha,2014-2015,266440.4976797804,83184.50232021959,23.7924926192977,76.2075073807023,Above Expected
BADULLA,10984.0,10183.0,5890.0,27057.0,10980.0,10179.0,5887.0,27046.0,5183.0,4298.0,4776.0,4761.0,22989.0,109463.0,2014-2015 Maha.csv,Maha,2014-2015,86376.67141014556,23086.32858985444,21.090531585882392,78.90946841411761,Above Expected
MONARAGALA,7790.0,10351.0,17897.0,36038.0,7736.0,10231.0,17850.0,35817.0,4276.0,4453.0,3607.0,3993.0,35100.0,140155.0,2014-2015 Maha.csv,Maha,2014-2015,116780.84989791109,23374.15010208891,16.677357284498527,83.32264271550147,Above Expected
RATNAPURA,2197.0,6595.0,2959.0,11751.0,2197.0,6584.0,2955.0,11736.0,5126.0,3701.0,3528.0,3924.0,9975.0,39147.0,2014-2015 Maha.csv,Maha,2014-2015,42963.763945337276,-3816.763945337276,-9.749824878885422,90.25017512111458,Below Expected
KEGALLE,0.0,2178.0,4062.0,6240.0,0.0,2160.0,4022.0,6182.0,0.0,3733.0,3923.0,3857.0,5791.0,22335.0,2014-2015 Maha.csv,Maha,2014-2015,25371.70616822786,-3036.706168227862,-13.59617715794879,86.40382284205121,Below Expected
UDA_WALAWE,12366.0,0.0,0.0,12366.0,12366.0,0.0,0.0,12366.0,6425.0,0.0,0.0,6425.0,12119.0,77867.0,2014-2015 Maha.csv,Maha,2014-2015,52411.64891956965,25455.35108043035,32.69080750565753,67.30919249434247,Above Expected
